entity_relevance,entity_sentiment,entity_ticker,harvested_at,story_id
100.0,74.8,BWLD,2017-12-02T06:45:08.965Z,5a224be8a656f2491d6b0f71
100.0,-58.3,CMG,2017-12-02T06:29:01.356Z,5a224826a656f2342f6b0f46
100.0,-58.3,CMG,2017-12-02T06:29:01.356Z,5a224826a656f2342f6b0f46
100.0,,CMG,2017-12-02T06:10:39.155Z,5a2243d2a656f20d5d6b0fd4
100.0,11.8,CMG,2017-12-02T06:00:14.994Z,5a22415aa656f22a546b0fa4
100.0,11.8,CMG,2017-12-02T06:00:14.994Z,5a22415aa656f22a546b0fa4
100.0,13.6,SBUX,2017-12-02T05:59:56.929Z,5a224155a656f22971534155
100.0,15.4,SBUX,2017-12-02T05:56:58.655Z,5a2240a1a656f20f7c53415e
100.0,,SBUX,2017-12-02T05:32:09.149Z,5a223ac9a656f22f6c6b0fc6
100.0,11.8,CMG,2017-12-02T05:06:34.151Z,5a2234cea656f247fa6b0f65
100.0,11.8,CMG,2017-12-02T05:06:34.151Z,5a2234cea656f247fa6b0f65
100.0,-10.0,CMG,2017-12-02T05:05:32.057Z,5a223492a656f23f216b0fb8
100.0,-10.0,CMG,2017-12-02T05:05:32.057Z,5a223492a656f23f216b0fb8
100.0,11.8,CMG,2017-12-02T04:54:09.652Z,5a2231e0a656f259686b0fbc
100.0,11.8,CMG,2017-12-02T04:54:09.652Z,5a2231e0a656f259686b0fbc
100.0,11.8,CMG,2017-12-02T04:53:06.480Z,5a2231a4a656f24fd96b0fc8
100.0,11.8,CMG,2017-12-02T04:53:06.480Z,5a2231a4a656f24fd96b0fc8
100.0,11.8,CMG,2017-12-02T04:49:09.010Z,5a2230b8a656f22ab46b0fae
100.0,11.8,CMG,2017-12-02T04:49:09.010Z,5a2230b8a656f22ab46b0fae
60.0,74.8,YUM,2017-12-02T04:39:02.916Z,5a222e5aa656f24e0f6b0f78
100.0,,SBUX,2017-12-02T04:34:05.336Z,5a222d2fa656f2202c6b0f6e
100.0,11.8,CMG,2017-12-02T04:31:04.991Z,5a222c7ca656f205df6b0f97
100.0,11.8,CMG,2017-12-02T04:31:04.991Z,5a222c7ca656f205df6b0f97
100.0,-31.0,SBUX,2017-12-02T04:18:43.147Z,5a22298da656f211176b0f55
100.0,-31.0,SBUX,2017-12-02T04:18:43.147Z,5a22298da656f211176b0f55
100.0,-31.0,SBUX,2017-12-02T04:18:43.147Z,5a22298da656f211176b0f55
100.0,-31.0,SBUX,2017-12-02T04:18:43.147Z,5a22298da656f211176b0f55
100.0,-31.0,SBUX,2017-12-02T04:18:43.147Z,5a22298da656f211176b0f55
100.0,-31.0,SBUX,2017-12-02T04:18:43.147Z,5a22298da656f211176b0f55
100.0,-31.0,SBUX,2017-12-02T04:18:43.147Z,5a22298da656f211176b0f55
100.0,-31.0,SBUX,2017-12-02T04:18:43.147Z,5a22298da656f211176b0f55
100.0,-31.0,SBUX,2017-12-02T04:18:43.147Z,5a22298da656f211176b0f55
100.0,-31.0,SBUX,2017-12-02T04:18:43.147Z,5a22298da656f211176b0f55
100.0,42.6,SBUX,2017-12-02T04:18:39.120Z,5a22298da656f211176b0f52
100.0,42.6,SBUX,2017-12-02T04:18:39.120Z,5a22298da656f211176b0f52
100.0,42.6,SBUX,2017-12-02T04:18:39.120Z,5a22298da656f211176b0f52
100.0,42.6,SBUX,2017-12-02T04:18:39.120Z,5a22298da656f211176b0f52
100.0,42.6,SBUX,2017-12-02T04:18:39.120Z,5a22298da656f211176b0f52
100.0,42.6,SBUX,2017-12-02T04:18:39.120Z,5a22298da656f211176b0f52
100.0,42.6,SBUX,2017-12-02T04:18:39.120Z,5a22298da656f211176b0f52
100.0,42.6,SBUX,2017-12-02T04:18:39.120Z,5a22298da656f211176b0f52
100.0,-12.5,SBUX,2017-12-02T14:01:04.547Z,5a22b217a656f22e37534138
100.0,-89.5,SBUX,2017-12-02T14:01:02.536Z,5a22b217a656f22e37534136
100.0,-89.5,SBUX,2017-12-02T14:01:02.536Z,5a22b217a656f22e37534136
100.0,-89.5,SBUX,2017-12-02T14:01:02.536Z,5a22b217a656f22e37534136
100.0,-89.5,SBUX,2017-12-02T14:01:02.536Z,5a22b217a656f22e37534136
100.0,-89.5,SBUX,2017-12-02T14:01:02.536Z,5a22b217a656f22e37534136
100.0,53.1,RRGB,2017-12-02T13:59:06.340Z,5a22b198a656f219ba6b0f8e
100.0,53.1,RRGB,2017-12-02T13:59:06.340Z,5a22b198a656f219ba6b0f8e
100.0,53.1,RRGB,2017-12-02T13:59:06.340Z,5a22b198a656f219ba6b0f8e
100.0,-25.0,SHAK,2017-12-02T13:27:48.152Z,5a22aa4da656f27c236b0f4d
100.0,54.8,SBUX,2017-12-02T13:26:18.004Z,5a22a9f2a656f26f7d6b0f46
100.0,54.8,SBUX,2017-12-02T13:26:18.004Z,5a22a9f2a656f26f7d6b0f46
100.0,27.1,CMG,2017-12-02T13:23:27.722Z,5a22a93fa656f254306b0fbe
100.0,-83.3,SBUX,2017-12-02T13:18:22.111Z,5a22a813a656f2267f6b0f62
100.0,,SBUX,2017-12-02T13:00:55.018Z,5a22a3f8a656f205dc6b0f82
100.0,11.8,CMG,2017-12-02T12:59:21.879Z,5a22a39ea656f274ce6b0f81
100.0,11.8,CMG,2017-12-02T12:59:21.879Z,5a22a39ea656f274ce6b0f81
100.0,20.6,SBUX,2017-12-02T12:58:13.761Z,5a22a35aa656f26c1953413f
100.0,36.7,SBUX,2017-12-02T12:56:27.583Z,5a22a2f4a656f25b40534147
100.0,-42.0,RRGB,2017-12-02T12:52:20.104Z,5a22a1f9a656f236566b0f71
100.0,-42.0,RRGB,2017-12-02T12:52:20.104Z,5a22a1f9a656f236566b0f71
7.5,-12.4,SBUX,2017-12-02T12:44:26.239Z,5a22a01aa656f26c256b0f4e
100.0,55.3,MCD,2017-12-02T12:42:40.778Z,5a229fa2a656f25bbe6b0fca
100.0,55.3,MCD,2017-12-02T12:42:40.778Z,5a229fa2a656f25bbe6b0fca
100.0,55.3,MCD,2017-12-02T12:42:40.778Z,5a229fa2a656f25bbe6b0fca
100.0,55.3,MCD,2017-12-02T12:42:40.778Z,5a229fa2a656f25bbe6b0fca
100.0,55.3,MCD,2017-12-02T12:42:40.778Z,5a229fa2a656f25bbe6b0fca
100.0,55.3,MCD,2017-12-02T12:42:40.778Z,5a229fa2a656f25bbe6b0fca
100.0,55.3,MCD,2017-12-02T12:42:40.778Z,5a229fa2a656f25bbe6b0fca
100.0,31.4,SBUX,2017-12-02T12:42:30.614Z,5a229fa2a656f25bbe6b0f94
100.0,31.4,SBUX,2017-12-02T12:42:30.614Z,5a229fa2a656f25bbe6b0f94
100.0,31.4,SBUX,2017-12-02T12:42:30.614Z,5a229fa2a656f25bbe6b0f94
100.0,31.4,SBUX,2017-12-02T12:42:30.614Z,5a229fa2a656f25bbe6b0f94
100.0,31.4,SBUX,2017-12-02T12:42:30.614Z,5a229fa2a656f25bbe6b0f94
100.0,31.4,SBUX,2017-12-02T12:42:30.614Z,5a229fa2a656f25bbe6b0f94
100.0,31.4,SBUX,2017-12-02T12:42:30.614Z,5a229fa2a656f25bbe6b0f94
100.0,31.4,SBUX,2017-12-02T12:42:30.614Z,5a229fa2a656f25bbe6b0f94
100.0,45.4,EAT,2017-12-02T12:10:08.396Z,5a229817a656f2360b53414a
100.0,45.4,EAT,2017-12-02T12:10:08.396Z,5a229817a656f2360b53414a
100.0,45.4,EAT,2017-12-02T12:10:08.396Z,5a229817a656f2360b53414a
100.0,45.4,EAT,2017-12-02T12:10:08.396Z,5a229817a656f2360b53414a
100.0,11.8,CMG,2017-12-02T11:56:20.146Z,5a2294d7a656f23a616b0fa3
100.0,11.8,CMG,2017-12-02T11:56:20.146Z,5a2294d7a656f23a616b0fa3
100.0,-78.8,SHAK,2017-12-02T11:37:59.322Z,5a229081a656f215776b0f68
100.0,-78.8,SHAK,2017-12-02T11:37:59.322Z,5a229081a656f215776b0f68
100.0,16.7,JACK,2017-12-02T11:37:21.971Z,5a229063a656f2103f6b0f58
100.0,16.7,JACK,2017-12-02T11:37:21.971Z,5a229063a656f2103f6b0f58
100.0,16.7,JACK,2017-12-02T11:37:21.971Z,5a229063a656f2103f6b0f58
100.0,5.9,SBUX,2017-12-02T11:36:54.847Z,5a22904aa656f20c08534139
100.0,11.8,CMG,2017-12-02T11:31:18.287Z,5a228efaa656f258de6b0f75
100.0,11.8,CMG,2017-12-02T11:31:18.287Z,5a228efaa656f258de6b0f75
100.0,73.6,BWLD,2017-12-02T11:29:52.070Z,5a228ea1a656f24c736b0fa3
100.0,73.6,BWLD,2017-12-02T11:29:52.070Z,5a228ea1a656f24c736b0fa3
100.0,73.6,BWLD,2017-12-02T11:29:52.070Z,5a228ea1a656f24c736b0fa3
100.0,73.6,BWLD,2017-12-02T11:29:52.070Z,5a228ea1a656f24c736b0fa3
100.0,,SBUX,2017-12-02T11:20:54.510Z,5a228c85a656f27c086b0fb7
100.0,11.8,CMG,2017-12-02T11:14:45.871Z,5a228b1ca656f244b16b0f69
100.0,11.8,CMG,2017-12-02T11:14:45.871Z,5a228b1ca656f244b16b0f69
100.0,-91.6,SBUX,2017-12-02T11:05:50.095Z,5a228904a656f27382534136
100.0,-91.6,SBUX,2017-12-02T11:05:50.095Z,5a228904a656f27382534136
100.0,-91.6,SBUX,2017-12-02T11:05:50.095Z,5a228904a656f27382534136
100.0,-91.6,SBUX,2017-12-02T11:05:50.095Z,5a228904a656f27382534136
100.0,5.9,SBUX,2017-12-02T10:59:06.461Z,5a228770a656f237d6534167
100.0,87.5,BWLD,2017-12-02T10:20:14.139Z,5a227e53a656f257ee6b0f53
100.0,87.5,BWLD,2017-12-02T10:20:14.139Z,5a227e53a656f257ee6b0f53
100.0,-12.6,SBUX,2017-12-02T10:11:55.129Z,5a227c61a656f20bc1534159
100.0,-12.6,SBUX,2017-12-02T10:11:55.129Z,5a227c61a656f20bc1534159
100.0,-12.6,SBUX,2017-12-02T10:11:55.129Z,5a227c61a656f20bc1534159
100.0,-12.6,SBUX,2017-12-02T10:11:55.129Z,5a227c61a656f20bc1534159
100.0,87.5,BWLD,2017-12-02T10:10:18.948Z,5a227bfda656f27cdc6b0f6e
100.0,87.5,BWLD,2017-12-02T10:10:18.948Z,5a227bfda656f27cdc6b0f6e
100.0,,CMG,2017-12-02T10:02:13.230Z,5a227a1ba656f234ed6b0f7b
100.0,-87.3,BWLD,2017-12-02T10:01:17.105Z,5a2279c1a656f225736b0f6f
100.0,-87.3,BWLD,2017-12-02T10:01:17.105Z,5a2279c1a656f225736b0f6f
100.0,-87.3,BWLD,2017-12-02T10:01:17.105Z,5a2279c1a656f225736b0f6f
100.0,-87.3,BWLD,2017-12-02T10:01:17.105Z,5a2279c1a656f225736b0f6f
100.0,-87.3,BWLD,2017-12-02T10:01:17.105Z,5a2279c1a656f225736b0f6f
100.0,-87.3,BWLD,2017-12-02T10:01:17.105Z,5a2279c1a656f225736b0f6f
100.0,-87.3,BWLD,2017-12-02T10:01:17.105Z,5a2279c1a656f225736b0f6f
100.0,-54.2,SBUX,2017-12-02T10:01:05.916Z,5a2279b3a656f2230c53413b
100.0,-54.2,SBUX,2017-12-02T10:01:05.916Z,5a2279b3a656f2230c53413b
100.0,-12.5,SBUX,2017-12-02T10:01:02.885Z,5a2279b3a656f2230c53413c
100.0,8.4,DENN,2017-12-02T10:01:00.864Z,5a2279a8a656f220e16b0fae
100.0,8.4,DENN,2017-12-02T10:01:00.864Z,5a2279a8a656f220e16b0fae
100.0,8.4,DENN,2017-12-02T10:01:00.864Z,5a2279a8a656f220e16b0fae
100.0,8.4,DENN,2017-12-02T10:01:00.864Z,5a2279a8a656f220e16b0fae
100.0,8.4,DENN,2017-12-02T10:01:00.864Z,5a2279a8a656f220e16b0fae
100.0,8.4,DENN,2017-12-02T10:01:00.864Z,5a2279a8a656f220e16b0fae
100.0,8.4,DENN,2017-12-02T10:01:00.864Z,5a2279a8a656f220e16b0fae
100.0,8.4,DENN,2017-12-02T10:01:00.864Z,5a2279a8a656f220e16b0fae
100.0,8.4,DENN,2017-12-02T10:01:00.864Z,5a2279a8a656f220e16b0fae
100.0,8.4,DENN,2017-12-02T10:01:00.864Z,5a2279a8a656f220e16b0fae
100.0,8.4,DENN,2017-12-02T10:01:00.864Z,5a2279a8a656f220e16b0fae
100.0,8.4,DENN,2017-12-02T10:01:00.864Z,5a2279a8a656f220e16b0fae
100.0,11.8,CMG,2017-12-02T09:47:14.711Z,5a227696a656f22f776b0f79
100.0,11.8,CMG,2017-12-02T09:47:14.711Z,5a227696a656f22f776b0f79
100.0,43.4,SBUX,2017-12-02T09:44:14.419Z,5a2275e4a656f215426b0f59
100.0,43.4,SBUX,2017-12-02T09:44:14.419Z,5a2275e4a656f215426b0f59
100.0,43.4,SBUX,2017-12-02T09:44:14.419Z,5a2275e4a656f215426b0f59
100.0,11.8,CMG,2017-12-02T09:36:16.638Z,5a227402a656f24bca6b0f87
100.0,23.8,YUM,2017-12-02T20:13:36.952Z,5a23094aa656f235626b0fbc
100.0,75.0,JACK,2017-12-02T19:51:12.234Z,5a230421a656f26d116b0f6b
90.0,40.5,MCD,2017-12-02T19:38:43.923Z,5a230133a656f202566b0f5a
100.0,0.0,SBUX,2017-12-02T19:38:43.923Z,5a230133a656f202566b0f5a
100.0,0.0,SBUX,2017-12-02T19:38:43.923Z,5a230133a656f202566b0f5a
100.0,25.0,CMG,2017-12-02T19:38:36.853Z,5a230133a656f202566b0f4c
100.0,,JACK,2017-12-02T19:30:56.993Z,5a22ff6ba656f23e76534144
100.0,,JACK,2017-12-02T19:30:56.993Z,5a22ff6ba656f23e76534144
100.0,,JACK,2017-12-02T19:30:56.993Z,5a22ff6ba656f23e76534144
100.0,-93.8,SBUX,2017-12-02T19:24:18.938Z,5a22fddaa656f203b153415a
100.0,-14.1,MCD,2017-12-02T19:19:25.251Z,5a22fc9fa656f253716b0f48
100.0,-14.1,MCD,2017-12-02T19:19:25.251Z,5a22fc9fa656f253716b0f48
100.0,-14.1,MCD,2017-12-02T19:19:25.251Z,5a22fc9fa656f253716b0f48
100.0,-14.1,MCD,2017-12-02T19:19:25.251Z,5a22fc9fa656f253716b0f48
100.0,-14.1,MCD,2017-12-02T19:19:25.251Z,5a22fc9fa656f253716b0f48
100.0,-14.1,MCD,2017-12-02T19:19:25.251Z,5a22fc9fa656f253716b0f48
100.0,-14.1,MCD,2017-12-02T19:19:25.251Z,5a22fc9fa656f253716b0f48
100.0,-14.1,MCD,2017-12-02T19:19:25.251Z,5a22fc9fa656f253716b0f48
100.0,,DRI,2017-12-02T19:18:07.916Z,5a22fc65a656f249cd6b0f4b
100.0,0.0,RRGB,2017-12-02T19:15:05.504Z,5a22fb92a656f22b246b0f6d
100.0,0.0,RRGB,2017-12-02T19:15:05.504Z,5a22fb92a656f22b246b0f6d
100.0,75.0,MCD,2017-12-02T19:11:20.728Z,5a22fac0a656f20d246b0f98
100.0,,BWLD,2017-12-02T19:09:22.371Z,5a22fa4ba656f2782b6b0f7b
100.0,-30.6,SBUX,2017-12-02T19:06:50.537Z,5a22f9c3a656f266ae534164
100.0,77.4,PZZA,2017-12-02T18:59:45.207Z,5a22f80da656f2267c6b0f89
100.0,77.4,PZZA,2017-12-02T18:59:45.207Z,5a22f80da656f2267c6b0f89
100.0,77.4,PZZA,2017-12-02T18:59:45.207Z,5a22f80da656f2267c6b0f89
100.0,77.4,PZZA,2017-12-02T18:59:45.207Z,5a22f80da656f2267c6b0f89
100.0,,SONC,2017-12-02T18:59:43.143Z,5a22f80da656f2267c6b0f85
100.0,,SBUX,2017-12-02T18:50:09.988Z,5a22f5daa656f25916534139
100.0,23.4,CMG,2017-12-02T18:34:44.488Z,5a22f23ca656f24cab534155
100.0,-12.5,SBUX,2017-12-02T18:03:08.085Z,5a22ead3a656f239bc53415a
100.0,11.8,CMG,2017-12-02T17:18:30.451Z,5a22e05ea656f228cd6b0f59
100.0,11.8,CMG,2017-12-02T17:18:30.451Z,5a22e05ea656f228cd6b0f59
100.0,25.0,CMG,2017-12-02T17:15:47.090Z,5a22df8ba656f208ff6b0f71
100.0,25.0,CMG,2017-12-02T17:15:47.090Z,5a22df8ba656f208ff6b0f71
100.0,,PZZA,2017-12-02T17:15:33.865Z,5a22df6da656f203a36b0f8d
100.0,,DPZ,2017-12-02T17:15:25.723Z,5a22df6da656f203a36b0f7c
100.0,,SBUX,2017-12-02T17:12:02.567Z,5a22dedaa656f26d5f53414f
100.0,,SBUX,2017-12-02T17:12:02.567Z,5a22dedaa656f26d5f53414f
100.0,,SBUX,2017-12-02T17:12:02.567Z,5a22dedaa656f26d5f53414f
100.0,,SBUX,2017-12-02T17:12:02.567Z,5a22dedaa656f26d5f53414f
100.0,29.5,CMG,2017-12-02T16:57:58.228Z,5a22db8fa656f26efc6b0f56
100.0,29.5,CMG,2017-12-02T16:57:58.228Z,5a22db8fa656f26efc6b0f56
100.0,5.7,CMG,2017-12-02T16:56:00.038Z,5a22db16a656f25c136b0f64
100.0,5.7,CMG,2017-12-02T16:56:00.038Z,5a22db16a656f25c136b0f64
100.0,5.7,CMG,2017-12-02T16:56:00.038Z,5a22db16a656f25c136b0f64
100.0,5.7,CMG,2017-12-02T16:56:00.038Z,5a22db16a656f25c136b0f64
100.0,5.7,CMG,2017-12-02T16:56:00.038Z,5a22db16a656f25c136b0f64
100.0,5.7,CMG,2017-12-02T16:56:00.038Z,5a22db16a656f25c136b0f64
100.0,5.7,CMG,2017-12-02T16:56:00.038Z,5a22db16a656f25c136b0f64
100.0,5.7,CMG,2017-12-02T16:56:00.038Z,5a22db16a656f25c136b0f64
100.0,,MCD,2017-12-02T16:33:57.484Z,5a22d5d0a656f213596b0f95
100.0,,BWLD,2017-12-02T16:33:46.231Z,5a22d5d0a656f213596b0f7f
100.0,75.0,JACK,2017-12-02T16:33:28.029Z,5a22d5b2a656f20e616b0f7d
100.0,75.0,JACK,2017-12-02T16:33:28.029Z,5a22d5b2a656f20e616b0f7d
100.0,75.1,CMG,2017-12-02T16:33:28.029Z,5a22d5b2a656f20e616b0f7d
100.0,75.1,CMG,2017-12-02T16:33:28.029Z,5a22d5b2a656f20e616b0f7d
100.0,75.1,CMG,2017-12-02T16:33:28.029Z,5a22d5b2a656f20e616b0f7d
100.0,75.1,CMG,2017-12-02T16:33:28.029Z,5a22d5b2a656f20e616b0f7d
100.0,87.5,SBUX,2017-12-02T16:09:25.555Z,5a22d02fa656f23ac053413e
100.0,-44.3,CMG,2017-12-02T15:48:55.744Z,5a22cb60a656f202a66b0f4e
100.0,-44.3,CMG,2017-12-02T15:48:55.744Z,5a22cb60a656f202a66b0f4e
100.0,-44.3,CMG,2017-12-02T15:48:55.744Z,5a22cb60a656f202a66b0f4e
100.0,,WEN,2017-12-02T15:06:06.739Z,5a22c14ba656f2788c6b0f57
100.0,11.8,CMG,2017-12-02T15:04:55.473Z,5a22c10fa656f26e336b0f56
100.0,11.8,CMG,2017-12-02T15:04:55.473Z,5a22c10fa656f26e336b0f56
100.0,-12.5,SBUX,2017-12-02T15:02:22.184Z,5a22c075a656f25859534136
100.0,66.4,CMG,2017-12-02T14:56:57.555Z,5a22bf2fa656f226096b0f47
100.0,66.4,CMG,2017-12-02T14:56:57.555Z,5a22bf2fa656f226096b0f47
100.0,66.4,CMG,2017-12-02T14:56:57.555Z,5a22bf2fa656f226096b0f47
100.0,66.4,CMG,2017-12-02T14:56:57.555Z,5a22bf2fa656f226096b0f47
100.0,66.4,CMG,2017-12-02T14:56:57.555Z,5a22bf2fa656f226096b0f47
100.0,68.2,CMG,2017-12-02T14:53:30.196Z,5a22be5da656f206836b0f44
100.0,68.2,CMG,2017-12-02T14:53:30.196Z,5a22be5da656f206836b0f44
100.0,68.2,CMG,2017-12-02T14:53:30.196Z,5a22be5da656f206836b0f44
100.0,68.2,CMG,2017-12-02T14:53:30.196Z,5a22be5da656f206836b0f44
100.0,68.2,CMG,2017-12-02T14:53:30.196Z,5a22be5da656f206836b0f44
17.1,6.4,MCD,2017-12-02T14:53:29.181Z,5a22be5da656f206836b0f4b
17.1,6.4,MCD,2017-12-02T14:53:29.181Z,5a22be5da656f206836b0f4b
6.0,3.3,CMG,2017-12-02T14:53:27.162Z,5a22be5da656f206836b0f4a
6.0,3.3,CMG,2017-12-02T14:53:27.162Z,5a22be5da656f206836b0f4a
6.0,3.3,CMG,2017-12-02T14:53:27.162Z,5a22be5da656f206836b0f4a
6.0,3.3,CMG,2017-12-02T14:53:27.162Z,5a22be5da656f206836b0f4a
6.0,3.3,CMG,2017-12-02T14:53:27.162Z,5a22be5da656f206836b0f4a
6.0,3.3,CMG,2017-12-02T14:53:27.162Z,5a22be5da656f206836b0f4a
6.0,3.3,CMG,2017-12-02T14:53:27.162Z,5a22be5da656f206836b0f4a
6.0,3.3,CMG,2017-12-02T14:53:27.162Z,5a22be5da656f206836b0f4a
100.0,5.9,SBUX,2017-12-02T14:53:27.157Z,5a22be5da656f206836b0f48
100.0,5.9,SBUX,2017-12-02T14:53:27.157Z,5a22be5da656f206836b0f48
100.0,5.9,SBUX,2017-12-02T14:53:27.157Z,5a22be5da656f206836b0f48
100.0,78.1,CMG,2017-12-02T14:41:27.894Z,5a22bb8da656f218656b0f46
100.0,78.1,CMG,2017-12-02T14:41:27.894Z,5a22bb8da656f218656b0f46
100.0,78.1,CMG,2017-12-02T14:41:27.894Z,5a22bb8da656f218656b0f46
100.0,78.1,CMG,2017-12-02T14:41:27.894Z,5a22bb8da656f218656b0f46
100.0,0.0,CMG,2017-12-02T14:05:58.057Z,5a22b339a656f258c96b0f7d
100.0,0.0,CMG,2017-12-02T14:05:58.057Z,5a22b339a656f258c96b0f7d
100.0,11.8,CMG,2017-12-02T14:03:54.822Z,5a22b2c1a656f247426b0f61
100.0,11.8,CMG,2017-12-02T14:03:54.822Z,5a22b2c1a656f247426b0f61
100.0,-75.0,SBUX,2017-12-02T14:01:04.550Z,5a22b217a656f22e37534137
100.0,-19.4,SBUX,2017-12-04T18:50:42.530Z,5a23912ea656f245cc6b0fcd
100.0,-19.4,SBUX,2017-12-04T18:50:42.530Z,5a23912ea656f245cc6b0fcd
100.0,-75.0,MCD,2017-12-04T18:50:38.431Z,5a23912ea656f245cc6b0fae
100.0,-75.0,MCD,2017-12-04T18:50:38.431Z,5a23912ea656f245cc6b0fae
100.0,91.5,SBUX,2017-12-04T18:48:25.758Z,5a238cb9a656f218626b0f71
100.0,91.5,SBUX,2017-12-04T18:48:25.758Z,5a238cb9a656f218626b0f71
100.0,91.5,SBUX,2017-12-04T18:48:25.758Z,5a238cb9a656f218626b0f71
100.0,19.5,WING,2017-12-04T18:47:11.474Z,5a238a42a656f23c496b0f8c
100.0,19.5,WING,2017-12-04T18:47:11.474Z,5a238a42a656f23c496b0f8c
100.0,39.8,SBUX,2017-12-04T18:47:03.449Z,5a2398a0a656f262fb534150
100.0,39.8,SBUX,2017-12-04T18:47:03.449Z,5a2398a0a656f262fb534150
100.0,15.8,CMG,2017-12-04T18:46:27.323Z,5a23976da656f2379b534149
100.0,53.0,CMG,2017-12-04T18:43:51.805Z,5a2382c3a656f21c916b0f65
100.0,53.0,CMG,2017-12-04T18:43:51.805Z,5a2382c3a656f21c916b0f65
100.0,-8.9,SBUX,2017-12-04T18:42:53.588Z,5a237ff1a656f2308b6b0f64
100.0,75.0,SBUX,2017-12-04T18:42:52.582Z,5a237ff1a656f2308b6b0f61
100.0,75.0,SBUX,2017-12-04T18:42:52.582Z,5a237ff1a656f2308b6b0f61
100.0,-24.0,CMG,2017-12-04T18:39:20.768Z,5a2382cca656f21e1c53413a
100.0,-24.0,CMG,2017-12-04T18:39:20.768Z,5a2382cca656f21e1c53413a
100.0,-30.6,SBUX,2017-12-04T18:39:08.723Z,5a2381d2a656f276fa534142
100.0,-12.5,BWLD,2017-12-04T18:31:29.255Z,5a236c5ea656f241226b0fa4
100.0,4.5,CMG,2017-12-04T18:31:16.182Z,5a236c20a656f236846b0f6b
100.0,4.5,CMG,2017-12-04T18:31:16.182Z,5a236c20a656f236846b0f6b
100.0,4.5,CMG,2017-12-04T18:31:16.182Z,5a236c20a656f236846b0f6b
100.0,4.5,CMG,2017-12-04T18:31:16.182Z,5a236c20a656f236846b0f6b
100.0,4.5,CMG,2017-12-04T18:31:16.182Z,5a236c20a656f236846b0f6b
100.0,4.5,CMG,2017-12-04T18:31:16.182Z,5a236c20a656f236846b0f6b
100.0,4.5,CMG,2017-12-04T18:31:16.182Z,5a236c20a656f236846b0f6b
100.0,4.5,CMG,2017-12-04T18:31:16.182Z,5a236c20a656f236846b0f6b
100.0,4.5,CMG,2017-12-04T18:31:16.182Z,5a236c20a656f236846b0f6b
90.0,41.3,BWLD,2017-12-04T18:31:13.150Z,5a236c20a656f236846b0f78
90.0,41.3,BWLD,2017-12-04T18:31:13.150Z,5a236c20a656f236846b0f78
100.0,-30.6,SBUX,2017-12-04T18:27:46.062Z,5a236b6da656f21ab053413f
100.0,-14.5,BWLD,2017-12-04T18:27:42.977Z,5a2366f7a656f26f6f6b0f93
100.0,-14.5,BWLD,2017-12-04T18:27:42.977Z,5a2366f7a656f26f6f6b0f93
100.0,-14.5,BWLD,2017-12-04T18:27:42.977Z,5a2366f7a656f26f6f6b0f93
100.0,-14.5,BWLD,2017-12-04T18:27:42.977Z,5a2366f7a656f26f6f6b0f93
100.0,74.9,JACK,2017-12-04T18:27:02.681Z,5a236607a656f24aa16b0f51
100.0,,BWLD,2017-12-04T18:26:58.442Z,5a2365cca656f245536b0fa7
100.0,,SONC,2017-12-04T18:25:51.893Z,5a23649fa656f213fe6b0f4f
100.0,,SONC,2017-12-04T18:25:51.893Z,5a23649fa656f213fe6b0f4f
100.0,,SONC,2017-12-04T18:25:51.893Z,5a23649fa656f213fe6b0f4f
100.0,,DRI,2017-12-04T18:24:54.366Z,5a236373a656f266e26b0f59
100.0,,DRI,2017-12-04T18:24:54.366Z,5a236373a656f266e26b0f59
100.0,,SBUX,2017-12-04T18:24:21.184Z,5a236625a656f24f9753414e
100.0,,SBUX,2017-12-04T18:19:10.647Z,5a235742a656f211dd6b0f66
100.0,-8.3,SBUX,2017-12-04T18:17:53.367Z,5a2354e5a656f233ba53413a
100.0,-8.3,SBUX,2017-12-04T18:17:53.367Z,5a2354e5a656f233ba53413a
100.0,-30.6,SBUX,2017-12-04T18:17:15.214Z,5a23534ba656f2792953414b
100.0,-30.6,SBUX,2017-12-04T18:14:45.200Z,5a234d7da656f21409534158
100.0,-87.6,BWLD,2017-12-04T18:14:21.118Z,5a234c3da656f262706b0f46
100.0,-87.6,BWLD,2017-12-04T18:14:21.118Z,5a234c3da656f262706b0f46
100.0,-16.6,SBUX,2017-12-04T18:11:34.445Z,5a234642a656f276cf6b0f79
100.0,-16.6,SBUX,2017-12-04T18:11:34.445Z,5a234642a656f276cf6b0f79
100.0,-16.6,SBUX,2017-12-04T18:11:34.445Z,5a234642a656f276cf6b0f79
100.0,-16.6,SBUX,2017-12-04T18:11:34.445Z,5a234642a656f276cf6b0f79
100.0,-16.6,SBUX,2017-12-04T18:11:34.445Z,5a234642a656f276cf6b0f79
100.0,-16.6,SBUX,2017-12-04T18:11:34.445Z,5a234642a656f276cf6b0f79
100.0,-16.6,SBUX,2017-12-04T18:11:34.445Z,5a234642a656f276cf6b0f79
100.0,11.8,CMG,2017-12-04T18:09:55.860Z,5a23449da656f234b56b0f53
100.0,11.8,CMG,2017-12-04T18:09:55.860Z,5a23449da656f234b56b0f53
100.0,63.0,CMG,2017-12-04T18:02:37.042Z,5a23379ea656f23e1f6b0f58
100.0,63.0,CMG,2017-12-04T18:02:37.042Z,5a23379ea656f23e1f6b0f58
